"session","subject.id","round","message.id","game","gameType","decision","team.id","message.en","message","lower.lvl","upper.lvl","salience.payoff.x","salience.label.x","teamThinking","history","subject.id.cum","input","input.lb","input.lbub"
1,6,3,"1.6.3","AML","X-Y","X",1,"We just agreed on the 6 euros, so the decision X would probably be fairer here, even if it goes against the rule of thumb that I just described :D If you choose section 2, then choose X here. In case of doubt, as I said in 1., we always choose what is better for the others, because people tend to make selfish decisions. But if we can't agree at all, no one gets anything, so it's better to give up 40 cents than to receive nothing.","Wir haben uns eben die 6 Euro zugesprochen, deshalb wäre wohl hier die Entscheidung X fairer, auch wenn das gegen die Faustformel, die ich eben beschrieb verstößt :D Wenn du in 2. den §nimmst, dann wähle hier X. Im Zweifelsfall, wählen wir wie ich unter 1. gesagt habe, immer das, was für die anderen besser ist, weil Leute egoistisch entscheiden. Wenn wir uns aber gar nicht einigen bekommt niemand etwas, also lieber auf 40 cent verzichten, asl nichts zu erhalten",1,1,"H","no","none","(1,ASL,Y), (2,AM2,§)",6,"Team: 1 
Game: AML 
Decision: X 
Message: Wir haben uns eben die 6 Euro zugesprochen, deshalb wäre wohl hier die Entscheidung X fairer, auch wenn das gegen die Faustformel, die ich eben beschrieb verstößt :D Wenn du in 2. den §nimmst, dann wähle hier X. Im Zweifelsfall, wählen wir wie ich unter 1. gesagt habe, immer das, was für die anderen besser ist, weil Leute egoistisch entscheiden. Wenn wir uns aber gar nicht einigen bekommt niemand etwas, also lieber auf 40 cent verzichten, asl nichts zu erhalten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,6,4,"1.6.4","AM4","Pie","#",1,"""Okay, this time, section § is too unfair, so we are choosing # now because in rounds 1 and 3, we gave less and only received more than Team 2 in round 2. So it would be good to always give Team 2 and then us, alternately, more money... It seems like the rule of thumb doesn't quite work here :/""","ok, diesmal ist §zu unfair deshalb wählen wir jetzt # denn in Runde 1 und 3 haben wir uns weniger gegeben, und nur in runde 2 mehr bekommen als Team 2. also wäre es ganz gut, immer Team 2 und dann uns, jeweils im Wechsel, mehr Geld zu geben... Das mit der Faustformel scheint hier wohl nicht ganz zu funktionieren :/",1,1,"H","no","other","(1,ASL,Y), (2,AM2,§), (3,AML,X)",6,"Team: 1 
Game: AM4 
Decision: # 
Message: ok, diesmal ist §zu unfair deshalb wählen wir jetzt # denn in Runde 1 und 3 haben wir uns weniger gegeben, und nur in runde 2 mehr bekommen als Team 2. also wäre es ganz gut, immer Team 2 und dann uns, jeweils im Wechsel, mehr Geld zu geben... Das mit der Faustformel scheint hier wohl nicht ganz zu funktionieren :/","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,6,5,"1.6.5","ALL","X-Y","X",1,"Here I would again give it to Team 2, both because we were awarded Round 4, and because the high difference leads to selfishness and many then only decide for their own team. I am pretty sure that Team 2 will choose X.","Hier würde ich es wieder Team 2 zusprechen, sowohl weil wir uns Runde 4 zugesprochen haben, als auch weil die hohe Differenz zu Egoismus verleitet und viele sich dann nur für ihr eigenes Team entscheiden. Ich bin mir ziemlich sicher, dass Team 2 sich für X entscheiden wird.",1,1,"H","no","other","(1,ASL,Y), (2,AM2,§), (3,AML,X), (4,AM4,#)",6,"Team: 1 
Game: ALL 
Decision: X 
Message: Hier würde ich es wieder Team 2 zusprechen, sowohl weil wir uns Runde 4 zugesprochen haben, als auch weil die hohe Differenz zu Egoismus verleitet und viele sich dann nur für ihr eigenes Team entscheiden. Ich bin mir ziemlich sicher, dass Team 2 sich für X entscheiden wird.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,6,6,"1.6.6","S2","Pie","#",1,"Let's take # again here, because everyone gets one more coin, and I don't think Team 2 is so foolish to let one coin slip through their fingers :D We have also taken Route in round 4. $ but never","Lass uns hier nochmal # nehmen, weil jeder ein Taler mehr bekommt und ich denke nicht, dass Team 2 so dumm ist, sich 1 Taler durch die Lappen gehen zu lassen :D Wir haben in Runde 4 auch schon Route genommen. aber noch nie",1,1,"H","no","pareto dominance arguments","(1,ASL,Y), (2,AM2,§), (3,AML,X), (4,AM4,#), (5,ALL,X)",6,"Team: 1 
Game: S2 
Decision: # 
Message: Lass uns hier nochmal # nehmen, weil jeder ein Taler mehr bekommt und ich denke nicht, dass Team 2 so dumm ist, sich 1 Taler durch die Lappen gehen zu lassen :D Wir haben in Runde 4 auch schon Route genommen. aber noch nie","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,6,8,"1.6.8","S1","Pie","§",1,"Here the rule of thumb would be applied again --> BOTTOM RIGHT, so §","Hier würde wieder die Faustformel Anwendung finden –¿ UNTEN RECHTS also §",0,0,"no","no","none","(1,ASL,Y), (2,AM2,§), (3,AML,X), (4,AM4,#), (5,ALL,X), (6,S2,#)",6,"Team: 1 
Game: S1 
Decision: § 
Message: Hier würde wieder die Faustformel Anwendung finden –¿ UNTEN RECHTS also §","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,7,1,"1.7.1","ASL","X-Y","Y",2,"Most likely, the other team will choose the alternative that brings them more coins, unless they think the same about us. I would just choose Y and hope that they do the same. I will also stick with Y. If you want, you can choose X and we'll leave it to chance.","Höchstwahrscheinlich wird das andere Team die Alternative wählen, die ihnen mehr Taler bringt. Außer sie denken das Gleiche über uns. Ich würde einfach mal Y wählen und hoffen, dass die das auch machen Ich werde auch bei Y bleiben. Wenn du willst kannst du X wählen und wir lassen das Glück entscheiden.",2,2,"H","no","none","no history",7,"Team: 2 
Game: ASL 
Decision: Y 
Message: Höchstwahrscheinlich wird das andere Team die Alternative wählen, die ihnen mehr Taler bringt. Außer sie denken das Gleiche über uns. Ich würde einfach mal Y wählen und hoffen, dass die das auch machen Ich werde auch bei Y bleiben. Wenn du willst kannst du X wählen und wir lassen das Glück entscheiden.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,7,2,"1.7.2","AM2","Pie","$",2,"This is the only segment in which we would get the most. If I were on the other team, I would choose this assuming that Team 2 (us) would choose this segment because it promises a higher profit for the team as the only one.","Das ist das einzige Segment in dem wir am meisten bekommen. Wenn ich im anderen Team wäre, würde ich das wählen in der Annahme, dass Team 2 (wir) das Segement wählen würde, weil es als einziges ein höheren Gewinn für das Team verspricht.",2,2,"H","no","none","(1,ASL,Y)",7,"Team: 2 
Game: AM2 
Decision: $ 
Message: Das ist das einzige Segment in dem wir am meisten bekommen. Wenn ich im anderen Team wäre, würde ich das wählen in der Annahme, dass Team 2 (wir) das Segement wählen würde, weil es als einziges ein höheren Gewinn für das Team verspricht.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,7,3,"1.7.3","AML","X-Y","Y",2,"Actually the same situation as with the segments. Nevertheless, I will probably choose alternative Y here, probably because there are only 2 alternatives here... but I am very unsure about this.","Eigentlich der gleiche Fall wie mit den Segementen. Hier wähle ich trotzdem Alternative Y wohl aus dem Grund weil es hier nur 2 Alternativen gibt .... hier bin ich mir aber sehr unsicher",2,2,"H","no","none","(1,ASL,Y), (2,AM2,$)",7,"Team: 2 
Game: AML 
Decision: Y 
Message: Eigentlich der gleiche Fall wie mit den Segementen. Hier wähle ich trotzdem Alternative Y wohl aus dem Grund weil es hier nur 2 Alternativen gibt .... hier bin ich mir aber sehr unsicher","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,7,4,"1.7.4","AM4","Pie","#",2,"I would definitely not choose the lower segment because we would get the least there, and I just hope that the other team sees that too and thinks that we would never choose that. I also don't think they are willing to get less than us, so I'll just choose the right one. But it could also be that the left one is chosen. IDK","Ich würde auf keinen Fall das untere Segment wählen, weil wir dort am wenigsten bekommen und ich einfach mal hoffe, dass das andere Team das auch sieht und sich denkt, dass wir das niemals wählen würden. Ich glaube auch nicht, dass sie bereit sind weniger zu bekommen als wir und wähle einfach mal das rechte. Könnte aber auch sein, dass links gewählte wird. kA",2,2,"H","no","pareto dominance arguments","(1,ASL,Y), (2,AM2,$), (3,AML,Y)",7,"Team: 2 
Game: AM4 
Decision: # 
Message: Ich würde auf keinen Fall das untere Segment wählen, weil wir dort am wenigsten bekommen und ich einfach mal hoffe, dass das andere Team das auch sieht und sich denkt, dass wir das niemals wählen würden. Ich glaube auch nicht, dass sie bereit sind weniger zu bekommen als wir und wähle einfach mal das rechte. Könnte aber auch sein, dass links gewählte wird. kA","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,7,5,"1.7.5","ALL","X-Y","X",2,"I choose the option where we win the most and hope that the other team will choose the same... most likely they also want 10 coins, but think the same about us and will therefore choose X. Otherwise, we can let chance decide again. I will definitely stick with X.","Ich wähle die Alternative bei der wir am meisten gewinnen und hoffe, dass das andere team die auch wählen wird ... höchstwahrscheinlich wolen die auch 10 Taler, denken aber das gleiche über uns und wählen daraufhin X. ansosnten können wir wieder den zufall entscheiden lassen ich bleibe auf jeden Fall bei X",2,2,"H","no","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,#)",7,"Team: 2 
Game: ALL 
Decision: X 
Message: Ich wähle die Alternative bei der wir am meisten gewinnen und hoffe, dass das andere team die auch wählen wird ... höchstwahrscheinlich wolen die auch 10 Taler, denken aber das gleiche über uns und wählen daraufhin X. ansosnten können wir wieder den zufall entscheiden lassen ich bleibe auf jeden Fall bei X","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,7,6,"1.7.6","S2","Pie","$",2,"One of the segments where we get the most, each team gets the same ... I'll just choose the left one","eins der Segemente bei denen wir am meisten bekommen jedes team bekommt das gleiche ... ich wähle einfach mal das linke",0,0,"H","no","none","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,#), (5,ALL,X)",7,"Team: 2 
Game: S2 
Decision: $ 
Message: eins der Segemente bei denen wir am meisten bekommen jedes team bekommt das gleiche ... ich wähle einfach mal das linke","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
1,7,7,"1.7.7","SL","X-Y","X",2,"Each team will receive the same... X because it is read first and therefore might be chosen if both are the same...","jedes team bekommt wieder das gleiche... weil das als erstes gelesen wird und deshalb vllt gewählt wird wenn beides das selbe ist...",1,1,"no","X","labels as coordination device","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,#), (5,ALL,X), (6,S2,$)",7,"Team: 2 
Game: SL 
Decision: X 
Message: jedes team bekommt wieder das gleiche... weil das als erstes gelesen wird und deshalb vllt gewählt wird wenn beides das selbe ist...","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,7,8,"1.7.8","S1","Pie","§",2,"hmmmm the lower one because it is more appealing due to the white background, maybe it catches the eye more than the other alternatives","hmmmm das untere weil sympathischer fällt wegen dem weißen Hintergrund vllt mehr ins Auge als die anderen Alternativen",0,1,"no","§","labels as coordination device","(1,ASL,Y), (2,AM2,$), (3,AML,Y), (4,AM4,#), (5,ALL,X), (6,S2,$), (7,SL,X)",7,"Team: 2 
Game: S1 
Decision: § 
Message: hmmmm das untere weil sympathischer fällt wegen dem weißen Hintergrund vllt mehr ins Auge als die anderen Alternativen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,8,1,"1.8.1","ASL","X-Y","X",2,"Difficult. Due to the small difference, it's a 50:50 chance. It doesn't make a big difference for both teams. The main thing is the agreement... I could imagine that it's better to give yourself 5,10 coins, because that's what the others expect.","Schwierig. Durch den kleinen Unterschied 50:50 Chance. Macht für beide Teams keinen großen Unterschied. Hauptsache ist die Übereinstimmung... Könnte mir vorstellen, dass es besser ist sich selbst 5,10 Taler zu geben, weil das die anderen erwarten",2,2,"H","no","none","no history",8,"Team: 2 
Game: ASL 
Decision: X 
Message: Schwierig. Durch den kleinen Unterschied 50:50 Chance. Macht für beide Teams keinen großen Unterschied. Hauptsache ist die Übereinstimmung... Könnte mir vorstellen, dass es besser ist sich selbst 5,10 Taler zu geben, weil das die anderen erwarten","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
1,8,2,"1.8.2","AM2","Pie","§",2,"By the way: Hello! :) Looking forward to working together. My approach is fairness and optimizing well-being for both teams, because I believe that's the only way it works. Here, I would take the field that is most noticeable, so the white one at the bottom. We can also be satisfied with 5 coins, better than nothing if there is no agreement.","Übrigens: Hallo! :) Auf gute Zusammenarbeit. Mein Ansatz ist Fairness & Wohlfahrtoptimierung für beide Teams, denn ich glaube nur so funktionierts. Hier würde ich das Feld nehmen, welches am auffälligsten ist, also das weiße unten. Können auch noch mit 5 Talern zufrieden sein, besser als NULL bei nicht Übereinstimmung.",0,1,"no","§","labels as coordination device","(1,ASL,X)",8,"Team: 2 
Game: AM2 
Decision: § 
Message: Übrigens: Hallo! :) Auf gute Zusammenarbeit. Mein Ansatz ist Fairness & Wohlfahrtoptimierung für beide Teams, denn ich glaube nur so funktionierts. Hier würde ich das Feld nehmen, welches am auffälligsten ist, also das weiße unten. Können auch noch mit 5 Talern zufrieden sein, besser als NULL bei nicht Übereinstimmung.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
1,8,3,"1.8.3","AML","X-Y","X",2,"Difficult... constantly the almost same, but still unbalanced options... Main question: Do others think it's better to give ourselves more because we are willing to do so... or should we give ourselves more because others are willing to sacrifice and think that this will create a consensus?! If we both have different answers and the other team also has different answers, the whole thing is completely random anyway ;)","Schwierig... ständig die fast gleichen, aber doch unausgeglichenen Optionen...Hauptfrage: Denken die anderen, dass es besser ist sich selbst mehr zu geben, weil wir dazu bereit sind...oder sollen wir uns selbst mehr geben, weil die anderen bereit zum Opfer sind und denken damit eine Übereinstimmung zu erzeugen?! Falls wir beide unterschiedliche Antworten haben und das andere Team auch unterschiedliche Antworten haben ist das Ganze eh komplett zufällig ;)",2,3,"H","no","none","(1,ASL,X), (2,AM2,§)",8,"Team: 2 
Game: AML 
Decision: X 
Message: Schwierig... ständig die fast gleichen, aber doch unausgeglichenen Optionen...Hauptfrage: Denken die anderen, dass es besser ist sich selbst mehr zu geben, weil wir dazu bereit sind...oder sollen wir uns selbst mehr geben, weil die anderen bereit zum Opfer sind und denken damit eine Übereinstimmung zu erzeugen?! Falls wir beide unterschiedliche Antworten haben und das andere Team auch unterschiedliche Antworten haben ist das Ganze eh komplett zufällig ;)","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
